BindingDB Reactant_set_id,Ligand SMILES,Ligand InChI,Ligand InChI Key,BindingDB MonomerID,BindingDB Ligand Name,Target Name,Target Source Organism According to Curator or DataSource,IC50 (nM)
1255688,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C[C@@H]3CCCN(C3)c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)C1(F)CCN(CC1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C56H80FN9O7/c1-13-65-45-21-20-39-32-41(45)42(49(65)40-18-14-26-58-47(40)37(4)72-12)33-54(5,6)35-73-52(70)43-19-16-28-66(60-43)51(69)44(31-38-17-15-27-64(39)34-38)59-50(68)48(36(2)3)62(11)53(71)56(57)24-29-63(30-25-56)46(67)22-23-55(7,8)61(9)10/h14,18,20-21,26,32,36-38,43-44,48,60H,13,15-17,19,24-25,27-31,33-35H2,1-12H3,(H,59,68)/t37-,38-,43-,44-,48-/m0/s1",JQYXFAGNCXTWKV-LQTGTODFSA-N,591935,"US11566007, Example A615::US11566007, Example A616",GTPase NRas,Homo sapiens, 5500
1255689,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C[C@@H]3CCCN(C3)c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CC(C)(C)N1CCC1)-c1cccnc1C(C)OC,"InChI=1S/C56H79N9O7/c1-11-64-46-20-19-40-31-42(46)43(50(64)41-17-12-24-57-48(41)37(4)71-10)32-55(5,6)35-72-54(70)44-18-14-28-65(59-44)53(69)45(30-38-16-13-25-61(40)33-38)58-51(67)49(36(2)3)60(9)52(68)39-22-29-62(34-39)47(66)21-23-56(7,8)63-26-15-27-63/h12,17,19-20,24,31,36-39,44-45,49,59H,11,13-16,18,22,25-30,32-35H2,1-10H3,(H,58,67)/t37?,38-,39-,44-,45-,49-/m0/s1",VOVYQXFRFIRGTF-LOPHEHRGSA-N,591937,"US11566007, Example A617",GTPase NRas,Homo sapiens,>10000
1255690,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@@H]2CCCN([C@@H]2C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H67N9O7S/c1-10-43(61)59-21-13-15-33-26-57(27-41(33)59)50(65)56(8)45(30(3)4)47(62)54-38-24-42-53-39(28-68-42)32-18-19-40-35(23-32)36(46(58(40)11-2)34-16-12-20-52-44(34)31(5)66-9)25-51(6,7)29-67-49(64)37-17-14-22-60(55-37)48(38)63/h10,12,16,18-20,23,28,30-31,33,37-38,41,45,55H,1,11,13-15,17,21-22,24-27,29H2,2-9H3,(H,54,62)/t31-,33-,37-,38-,41+,45-/m0/s1",QSFSNLGMWZFHQO-YRJQVENASA-N,591938,"US11566007, Example A618",GTPase NRas,Homo sapiens, 550
1255691,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@H]2CCCN([C@H]2C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H67N9O7S/c1-10-43(61)59-21-13-15-33-26-57(27-41(33)59)50(65)56(8)45(30(3)4)47(62)54-38-24-42-53-39(28-68-42)32-18-19-40-35(23-32)36(46(58(40)11-2)34-16-12-20-52-44(34)31(5)66-9)25-51(6,7)29-67-49(64)37-17-14-22-60(55-37)48(38)63/h10,12,16,18-20,23,28,30-31,33,37-38,41,45,55H,1,11,13-15,17,21-22,24-27,29H2,2-9H3,(H,54,62)/t31-,33+,37-,38-,41-,45-/m0/s1",QSFSNLGMWZFHQO-ZOWQQJHHSA-N,591939,"US11566007, Example A619",GTPase NRas,Homo sapiens, 5500
1255692,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCOC11CN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H63N9O8S/c1-10-40(59)55-26-49(27-55)57(20-21-66-49)47(63)54(8)42(29(3)4)44(60)52-36-23-39-51-37(25-67-39)31-16-17-38-33(22-31)34(43(56(38)11-2)32-14-12-18-50-41(32)30(5)64-9)24-48(6,7)28-65-46(62)35-15-13-19-58(53-35)45(36)61/h10,12,14,16-18,22,25,29-30,35-36,42,53H,1,11,13,15,19-21,23-24,26-28H2,2-9H3,(H,52,60)/t30-,35-,36-,42-/m0/s1",RVDIDOBUAHDTSE-BJZXTERBSA-N,591940,"US11566007, Example A620",GTPase NRas,Homo sapiens, 550
1255693,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC(CCN(C)C(=O)C=C)CC1)-c1cccnc1[C@H](C)OC,"InChI=1S/C52H71N9O7S/c1-11-44(62)57(8)24-19-34-20-25-59(26-21-34)51(66)58(9)46(32(3)4)48(63)55-40-28-43-54-41(30-69-43)35-17-18-42-37(27-35)38(47(60(42)12-2)36-15-13-22-53-45(36)33(5)67-10)29-52(6,7)31-68-50(65)39-16-14-23-61(56-39)49(40)64/h11,13,15,17-18,22,27,30,32-34,39-40,46,56H,1,12,14,16,19-21,23-26,28-29,31H2,2-10H3,(H,55,63)/t33-,39-,40-,46-/m0/s1",GOVKLQHDTFLFSF-HJAGXSRZSA-N,591941,"US11566007, Example A621",GTPase NRas,Homo sapiens, 55.0
1255694,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC2(CN(C2)C(=O)\C=C\CF)CC1)-c1cccnc1[C@H](C)OC,"InChI=1S/C52H68FN9O7S/c1-9-61-41-17-16-34-25-36(41)37(46(61)35-13-11-21-54-44(35)33(4)68-8)27-51(5,6)31-69-49(66)38-14-12-22-62(57-38)48(65)39(26-42-55-40(34)28-70-42)56-47(64)45(32(2)3)58(7)50(67)59-23-18-52(19-24-59)29-60(30-52)43(63)15-10-20-53/h10-11,13,15-17,21,25,28,32-33,38-39,45,57H,9,12,14,18-20,22-24,26-27,29-31H2,1-8H3,(H,56,64)/b15-10+/t33-,38-,39-,45-/m0/s1",QQUOLXCGCLJNKA-WSLPBHJLSA-N,591942,"US11566007, Example A622",GTPase NRas,Homo sapiens, 550
1255695,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(n3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC11CN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C56H74N10O7/c1-13-64-45-22-21-37-29-40(45)41(49(64)39-18-15-26-57-47(39)36(4)72-12)31-54(5,6)34-73-52(70)43-20-16-27-66(60-43)51(69)44(30-38-17-14-19-42(37)58-38)59-50(68)48(35(2)3)62(11)53(71)65-28-25-56(65)32-63(33-56)46(67)23-24-55(7,8)61(9)10/h14-15,17-19,21-22,26,29,35-36,43-44,48,60H,13,16,20,25,27-28,30-34H2,1-12H3,(H,59,68)/t36-,43-,44-,48-/m0/s1",IKSOIXTYHOOIEJ-LWFLJPBESA-N,591943,"US11566007, Example A623",GTPase NRas,Homo sapiens, 5500
1255696,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@H]2CN(CC[C@@H]12)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C55H74N10O7S/c1-13-63-44-19-18-35-26-38(44)39(49(63)37-16-14-23-56-47(37)34(4)71-12)28-54(5,6)32-72-52(69)40-17-15-24-65(59-40)51(68)41(27-45-57-42(35)31-73-45)58-50(67)48(33(2)3)61(11)53(70)64-30-36-29-62(25-21-43(36)64)46(66)20-22-55(7,8)60(9)10/h14,16,18-19,23,26,31,33-34,36,40-41,43,48,59H,13,15,17,21,24-25,27-30,32H2,1-12H3,(H,58,67)/t34-,36+,40-,41-,43+,48-/m0/s1",IJQUITXCYIYGEL-DZMASSSKSA-N,591944,"US11566007, Example A624",GTPase NRas,Homo sapiens, 550
1255697,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@@H]2CN(CC[C@H]12)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C55H74N10O7S/c1-13-63-44-19-18-35-26-38(44)39(49(63)37-16-14-23-56-47(37)34(4)71-12)28-54(5,6)32-72-52(69)40-17-15-24-65(59-40)51(68)41(27-45-57-42(35)31-73-45)58-50(67)48(33(2)3)61(11)53(70)64-30-36-29-62(25-21-43(36)64)46(66)20-22-55(7,8)60(9)10/h14,16,18-19,23,26,31,33-34,36,40-41,43,48,59H,13,15,17,21,24-25,27-30,32H2,1-12H3,(H,58,67)/t34-,36-,40-,41-,43-,48-/m0/s1",IJQUITXCYIYGEL-UTZHAELOSA-N,591945,"US11566007, Example A625",GTPase NRas,Homo sapiens, 550
1255698,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@@H](F)COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C48H61FN8O7S/c1-10-56-39-16-15-30-21-33(39)34(43(56)32-13-11-19-50-42(32)29(2)62-9)23-47(3,4)28-64-46(61)36-14-12-20-57(53-36)45(60)37(22-40-51-38(30)27-65-40)52-44(59)35(49)26-63-31-24-55(25-31)41(58)17-18-48(5,6)54(7)8/h11,13,15-16,19,21,27,29,31,35-37,53H,10,12,14,20,22-26,28H2,1-9H3,(H,52,59)/t29-,35-,36-,37-/m0/s1",KSKLCYYDAIMMIS-IYRXFVGMSA-N,591946,"US11566007, Example A626",GTPase NRas,Homo sapiens, 5500
1255699,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](F)COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C48H61FN8O7S/c1-10-56-39-16-15-30-21-33(39)34(43(56)32-13-11-19-50-42(32)29(2)62-9)23-47(3,4)28-64-46(61)36-14-12-20-57(53-36)45(60)37(22-40-51-38(30)27-65-40)52-44(59)35(49)26-63-31-24-55(25-31)41(58)17-18-48(5,6)54(7)8/h11,13,15-16,19,21,27,29,31,35-37,53H,10,12,14,20,22-26,28H2,1-9H3,(H,52,59)/t29-,35+,36-,37-/m0/s1",KSKLCYYDAIMMIS-DKXNCRLBSA-N,591947,"US11566007, Example A627",GTPase NRas,Homo sapiens,>10000
1255700,CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C[C@H]3CN(CCO3)c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@H](C(C)C)N1CC[C@@]2(CCN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O,"InChI=1S/C55H74F3N9O8/c1-34(2)46(65-24-20-54(51(65)72)19-23-64(31-54)44(68)17-18-53(6,7)62(8)9)48(69)60-42-28-37-30-63(25-26-74-37)36-15-16-43-39(27-36)40(29-52(4,5)33-75-50(71)41-14-12-22-67(61-41)49(42)70)47(66(43)32-55(56,57)58)38-13-11-21-59-45(38)35(3)73-10/h11,13,15-16,21,27,34-35,37,41-42,46,61H,12,14,19-20,22-26,28-33H2,1-10H3,(H,60,69)/t35-,37-,41-,42-,46-,54+/m0/s1",AEPZGOLBIQZUKI-UHFLPBEMSA-N,591948,"US11566007, Example A628",GTPase NRas,Homo sapiens,>10000
1255701,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)CN1CCC(CN(C)C(=O)C=C)CC1)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H71N9O6S/c1-11-44(61)56(8)28-34-19-23-58(24-20-34)31-57(9)46(32(3)4)48(62)54-40-26-43-53-41(29-67-43)35-17-18-42-37(25-35)38(47(59(42)12-2)36-15-13-21-52-45(36)33(5)65-10)27-51(6,7)30-66-50(64)39-16-14-22-60(55-39)49(40)63/h11,13,15,17-18,21,25,29,32-34,39-40,46,55H,1,12,14,16,19-20,22-24,26-28,30-31H2,2-10H3,(H,54,62)/t33-,39-,40-,46-/m0/s1",KFZPSZAJKQBZBU-HJAGXSRZSA-N,591949,"US11566007, Example A629",GTPase NRas,Homo sapiens, 55.0
1255702,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCN(CCN(C)C(=O)C=C)CC1)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H70N10O7S/c1-11-43(62)56(8)21-22-58-23-25-59(26-24-58)50(66)57(9)45(32(3)4)47(63)54-39-28-42-53-40(30-69-42)34-17-18-41-36(27-34)37(46(60(41)12-2)35-15-13-19-52-44(35)33(5)67-10)29-51(6,7)31-68-49(65)38-16-14-20-61(55-38)48(39)64/h11,13,15,17-19,27,30,32-33,38-39,45,55H,1,12,14,16,20-26,28-29,31H2,2-10H3,(H,54,63)/t33-,38-,39-,45-/m0/s1",NSUFUVMOLHWVQE-TWKVQILSSA-N,591950,"US11566007, Example A630",GTPase NRas,Homo sapiens, 550
1255703,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@@H](F)[C@H](C1)N(C)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H64FN9O7S/c1-11-41(60)55(8)39-25-57(24-34(39)50)48(64)56(9)43(28(3)4)45(61)53-36-22-40-52-37(26-67-40)30-17-18-38-32(21-30)33(44(58(38)12-2)31-15-13-19-51-42(31)29(5)65-10)23-49(6,7)27-66-47(63)35-16-14-20-59(54-35)46(36)62/h11,13,15,17-19,21,26,28-29,34-36,39,43,54H,1,12,14,16,20,22-25,27H2,2-10H3,(H,53,61)/t29-,34+,35-,36-,39-,43-/m0/s1",RZEYKVZFDPCWLK-HPRGGNHBSA-N,591951,"US11566007, Example A631",GTPase NRas,Homo sapiens, 550
1255704,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@H](F)[C@H](C1)N(C)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H64FN9O7S/c1-11-41(60)55(8)39-25-57(24-34(39)50)48(64)56(9)43(28(3)4)45(61)53-36-22-40-52-37(26-67-40)30-17-18-38-32(21-30)33(44(58(38)12-2)31-15-13-19-51-42(31)29(5)65-10)23-49(6,7)27-66-47(63)35-16-14-20-59(54-35)46(36)62/h11,13,15,17-19,21,26,28-29,34-36,39,43,54H,1,12,14,16,20,22-25,27H2,2-10H3,(H,53,61)/t29-,34-,35-,36-,39-,43-/m0/s1",RZEYKVZFDPCWLK-ULGDSTLUSA-N,591952,"US11566007, Example A632",GTPase NRas,Homo sapiens, 550
1255705,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@@H](C[C@@H]1C)N(C)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H67N9O7S/c1-12-42(60)55(9)33-22-30(5)58(26-33)49(64)56(10)44(29(3)4)46(61)53-38-24-41-52-39(27-67-41)32-18-19-40-35(23-32)36(45(57(40)13-2)34-16-14-20-51-43(34)31(6)65-11)25-50(7,8)28-66-48(63)37-17-15-21-59(54-37)47(38)62/h12,14,16,18-20,23,27,29-31,33,37-38,44,54H,1,13,15,17,21-22,24-26,28H2,2-11H3,(H,53,61)/t30-,31-,33+,37-,38-,44-/m0/s1",MSKHRRKVNZYNAO-QPVNASHBSA-N,591953,"US11566007, Example A633",GTPase NRas,Homo sapiens, 55.0
1255706,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@@H](C[C@H]1C)N(C)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H67N9O7S/c1-12-42(60)55(9)33-22-30(5)58(26-33)49(64)56(10)44(29(3)4)46(61)53-38-24-41-52-39(27-67-41)32-18-19-40-35(23-32)36(45(57(40)13-2)34-16-14-20-51-43(34)31(6)65-11)25-50(7,8)28-66-48(63)37-17-15-21-59(54-37)47(38)62/h12,14,16,18-20,23,27,29-31,33,37-38,44,54H,1,13,15,17,21-22,24-26,28H2,2-11H3,(H,53,61)/t30-,31+,33-,37+,38+,44+/m1/s1",MSKHRRKVNZYNAO-NUICXQQBSA-N,591954,"US11566007, Example A634",GTPase NRas,Homo sapiens, 550
1255707,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC2(CCCN(C2)C(=O)C=C)CC1)-c1cccnc1[C@H](C)OC,"InChI=1S/C53H71N9O7S/c1-10-44(63)60-23-14-19-53(31-60)20-25-59(26-21-53)51(67)58(8)46(33(3)4)48(64)56-40-28-43-55-41(30-70-43)35-17-18-42-37(27-35)38(47(61(42)11-2)36-15-12-22-54-45(36)34(5)68-9)29-52(6,7)32-69-50(66)39-16-13-24-62(57-39)49(40)65/h10,12,15,17-18,22,27,30,33-34,39-40,46,57H,1,11,13-14,16,19-21,23-26,28-29,31-32H2,2-9H3,(H,56,64)/t34-,39-,40-,46-/m0/s1",JJNIFCIGUWYPMW-MSHYIFGRSA-N,591955,"US11566007, Example A635",GTPase NRas,Homo sapiens, 550
1255708,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(n3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC11CN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H65N9O7/c1-10-42(61)57-28-51(29-57)21-24-59(51)49(65)56(8)44(31(3)4)46(62)54-40-26-34-15-12-17-38(53-34)33-19-20-41-36(25-33)37(45(58(41)11-2)35-16-13-22-52-43(35)32(5)66-9)27-50(6,7)30-67-48(64)39-18-14-23-60(55-39)47(40)63/h10,12-13,15-17,19-20,22,25,31-32,39-40,44,55H,1,11,14,18,21,23-24,26-30H2,2-9H3,(H,54,62)/t32-,39-,40-,44-/m0/s1",HULZZFOBQDXVBD-HDHBUREFSA-N,591956,"US11566007, Example A636",GTPase NRas,Homo sapiens, 550
1255709,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)C[C@H](C)OC1CN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H64N8O7S/c1-11-56-40-17-16-32-23-35(40)36(45(56)34-14-12-20-50-44(34)31(3)62-10)25-48(4,5)29-63-47(61)37-15-13-21-57(53-37)46(60)38(24-42-52-39(32)28-65-42)51-41(58)22-30(2)64-33-26-55(27-33)43(59)18-19-49(6,7)54(8)9/h12,14,16-17,20,23,28,30-31,33,37-38,53H,11,13,15,21-22,24-27,29H2,1-10H3,(H,51,58)/t30-,31-,37-,38-/m0/s1",LVFAPIMJBOIYPY-CXQHINCASA-N,591957,"US11566007, Example A637",GTPase NRas,Homo sapiens, 5500
1255710,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)C[C@@H](C)OC1CN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H64N8O7S/c1-11-56-40-17-16-32-23-35(40)36(45(56)34-14-12-20-50-44(34)31(3)62-10)25-48(4,5)29-63-47(61)37-15-13-21-57(53-37)46(60)38(24-42-52-39(32)28-65-42)51-41(58)22-30(2)64-33-26-55(27-33)43(59)18-19-49(6,7)54(8)9/h12,14,16-17,20,23,28,30-31,33,37-38,53H,11,13,15,21-22,24-27,29H2,1-10H3,(H,51,58)/t30-,31+,37+,38+/m1/s1",LVFAPIMJBOIYPY-XENWXVCBSA-N,591958,"US11566007, Example A638",GTPase NRas,Homo sapiens, 5500
1255711,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](CC(F)(F)F)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H60F3N7O7/c1-8-42(61)58-22-19-34(28-58)46(63)57(6)41(27-50(51,52)53)45(62)55-39-24-31-13-10-14-32(23-31)33-17-18-40-36(25-33)37(44(59(40)9-2)35-15-11-20-54-43(35)30(3)66-7)26-49(4,5)29-67-48(65)38-16-12-21-60(56-38)47(39)64/h8,10-11,13-15,17-18,20,23,25,30,34,38-39,41,56H,1,9,12,16,19,21-22,24,26-29H2,2-7H3,(H,55,62)/t30-,34-,38-,39-,41-/m0/s1",UYDYZOVOLIIURP-KLGVLZDXSA-N,591959,"US11566007, Example A639",GTPase NRas,Homo sapiens, 5500
1255712,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H]([C@@H](C)C(F)(F)F)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H62F3N7O7/c1-9-42(62)59-23-20-35(28-59)47(64)58(7)44(30(3)51(52,53)54)46(63)56-40-25-32-14-11-15-33(24-32)34-18-19-41-37(26-34)38(45(60(41)10-2)36-16-12-21-55-43(36)31(4)67-8)27-50(5,6)29-68-49(66)39-17-13-22-61(57-39)48(40)65/h9,11-12,14-16,18-19,21,24,26,30-31,35,39-40,44,57H,1,10,13,17,20,22-23,25,27-29H2,2-8H3,(H,56,63)/t30-,31+,35+,39+,40+,44+/m1/s1",HSLJXZRVZLNIER-YYRLBIQBSA-N,591960,"US11566007, Example A640",GTPase NRas,Homo sapiens, 5500
1255713,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C(F)(F)F)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H62F3N7O7/c1-9-42(62)59-23-20-35(28-59)47(64)58(7)44(30(3)51(52,53)54)46(63)56-40-25-32-14-11-15-33(24-32)34-18-19-41-37(26-34)38(45(60(41)10-2)36-16-12-21-55-43(36)31(4)67-8)27-50(5,6)29-68-49(66)39-17-13-22-61(57-39)48(40)65/h9,11-12,14-16,18-19,21,24,26,30-31,35,39-40,44,57H,1,10,13,17,20,22-23,25,27-29H2,2-8H3,(H,56,63)/t30?,31-,35-,39-,40-,44-/m0/s1",HSLJXZRVZLNIER-ZMQRBQLSSA-N,591961,"US11566007, Example A641",GTPase NRas,Homo sapiens, 5500
1255714,CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C[C@H]3CN(CCO3)c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@H](C(C)C)N1CC[C@]2(CCN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O,"InChI=1S/C55H74F3N9O8/c1-34(2)46(65-24-20-54(51(65)72)19-23-64(31-54)44(68)17-18-53(6,7)62(8)9)48(69)60-42-28-37-30-63(25-26-74-37)36-15-16-43-39(27-36)40(29-52(4,5)33-75-50(71)41-14-12-22-67(61-41)49(42)70)47(66(43)32-55(56,57)58)38-13-11-21-59-45(38)35(3)73-10/h11,13,15-16,21,27,34-35,37,41-42,46,61H,12,14,19-20,22-26,28-33H2,1-10H3,(H,60,69)/t35-,37-,41-,42-,46-,54-/m0/s1",AEPZGOLBIQZUKI-ULTAVELVSA-N,591962,"US11566007, Example A642",GTPase NRas,Homo sapiens, 5500
1255715,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C[C@H]3CN(CCO3)c3ccc1c2c3)NC(=O)[C@@H](COC1CCN(CC1)C(=O)C#CC(C)(C)N(C)C)C(C)C)-c1cccnc1C(C)OC,"InChI=1S/C54H78N8O8/c1-12-61-46-18-17-37-29-41(46)42(49(61)40-15-13-23-55-48(40)36(4)67-11)31-53(5,6)34-70-52(66)44-16-14-24-62(57-44)51(65)45(30-39-32-60(37)27-28-68-39)56-50(64)43(35(2)3)33-69-38-20-25-59(26-21-38)47(63)19-22-54(7,8)58(9)10/h13,15,17-18,23,29,35-36,38-39,43-45,57H,12,14,16,20-21,24-28,30-34H2,1-11H3,(H,56,64)/t36?,39-,43-,44-,45-/m0/s1",JTESRHWHAFYFGF-NVTRLJCESA-N,591963,"Synthesis of (2R)-2-(((1-(4-(dimethylamino)-4-methylpent-2-ynoyl)piperidin-4-yl)oxy)methyl)-N-((22S,63S,4S)-11-ethyl-12-(2-((S)-1-methoxyethyl)pyridin-3-yl)-10,10-dimethyl-5,7-dioxo-61,62,63,64,65,66-hexahydro-11H-8-oxa-2(4,2)-morpholina-1(5,3)-indola-6(1,3)-pyridazinacycloundecaphane-4-yl)-3-methylbutanamide::US11566007, Example A643",GTPase NRas,Homo sapiens,>10000
1255716,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#C[C@H]1COCCN1C)C(C)C)-c1cccnc1C(C)OC,"InChI=1S/C54H69N7O8/c1-9-60-47-19-17-38-27-42(47)43(50(60)41-15-11-21-55-49(41)35(4)66-8)28-54(5,6)33-69-53(65)45-16-12-22-61(57-45)52(64)46(26-36-13-10-14-37(38)25-36)56-51(63)44(34(2)3)32-68-40-29-59(30-40)48(62)20-18-39-31-67-24-23-58(39)7/h10-11,13-15,17,19,21,25,27,34-35,39-40,44-46,57H,9,12,16,22-24,26,28-33H2,1-8H3,(H,56,63)/t35?,39-,44-,45-,46-/m0/s1",NXXOXUHSBIIFEW-SDAAWFNDSA-N,591964,"US11566007, Example A644",GTPase NRas,Homo sapiens,>10000
