SMILES,Formula,Molecular weight,LogP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds
Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(NCCc2ccccc2)nc2CCN(Cc3ccccc3)Cc12,C29H30ClN5O2S,547.1808738800001,5.452120000000003,2,6,87.22,9
Cc1ccc(cc1)-n1nc(nc1CNc1ccc(cc1)C(=O)NO)-c1ccccc1,C23H21N5O2,399.169524912,3.9738200000000017,3,6,92.07000000000001,6
C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)CNC(=O)CNC[C@@H](N)Cc1ccccc1)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)N(N)N)C(=O)NN,C82H142FN35O20,1956.1154401639988,-14.75519999999991,33,31,956.8299999999999,69
COc1ccc(CCN2CCC(CC2)C(O)c2cccc(OCCF)c2OC)cc1,C24H32FNO4,417.23153672399997,4.040200000000003,1,5,51.16000000000001,10
CN(C(C)=O)c1cnn(c1)C(=O)N1CC2CN(Cc3cc(cc(c3)C(F)(F)F)N3CCOCC3)CC2C1,C25H31F3N6O3,520.240973512,2.7531000000000017,0,7,74.15,4
Cc1cc(cnc1N)C(=O)NC1CCC(CC1)=Cc1cccc(Oc2ccc(Cl)c(C)n2)c1,C26H27ClN4O2,462.182253784,5.877340000000005,2,5,90.13,5
N[C@H](Cc1cc(F)ccc1F)C1CCN(CC1)c1ccc(F)nc1,C18H20F3N3,335.1609323,3.285300000000002,1,3,42.15,4
CNc1nc(OCc2cn(nn2)-c2ccc(F)c(c2)C(C)(F)F)ncc1C,C17H17F3N6O,378.14159382400004,3.2372200000000015,1,7,77.75000000000001,6
CC(C)NCC(O)c1ccc(O)c(O)c1,C11H17NO3,211.120843404,1.1291999999999998,4,4,72.72,4
COc1cc(N)c(Cl)cc1C(=O)NC1CCN2CCCC1C2,C16H22ClN3O2,323.140054624,2.1449,2,4,67.58999999999999,3
Cc1ccc(cc1)C1=N[C@@H](Sc2ccccc2)[C@@H](O1)C=C,C18H17NOS,295.10308516400005,4.4448200000000035,0,3,21.59,4
Fc1ccc(Cn2ccc(NC(=O)Cc3ccc4[nH]ccc4c3)n2)cc1F,C20H16F2N4O,366.129217572,3.8721000000000014,2,3,62.71,5
COC1CCC2(Cc3ccc(CCC4CC4)cc3C22N=C(N)N(Cc3ccc(cc3)C#N)C2=O)CC1,C30H34N4O2,482.26817632800004,4.584780000000004,1,5,91.71000000000001,6
CSc1ccc(Nc2nc(nc3CCN(CCc23)c2ncccc2C(F)(F)F)N2CCCCC2)cc1,C26H29F3N6S,514.212650588,5.951400000000006,1,7,57.18000000000001,5
C[C@@H](O)CC(=O)N1CCC(CC1)c1ccc2[nH]c(c(CC(F)F)c2c1)-c1ccc2nc(C)nn2c1,C26H29F2N5O2,481.2289316080001,4.470520000000003,2,5,86.52,6
[O-][N+](=O)c1cccc(c1)C(=O)COC(=O)CN1C(=O)C2C3CCC(C3)C2C1=O,C19H18N2O7,386.111400916,1.3518000000000001,0,7,123.88999999999999,6
CC(C)c1nccc(C)c1-n1c2nc(c(F)cc2c(nc1=O)N1C[C@@H](C)N(C[C@@H]1C)C(=O)C=C)-c1ccccc1CO,C32H35FN6O3,570.2754672,4.517520000000005,1,8,104.45,6
COc1ccc(cc1)N1CCN(CC1)C(=O)Nc1ccc(OC)c(c1)N1CCN(C)CC1,C24H33N5O3,439.258339916,2.809700000000001,1,6,60.52000000000001,5
CCN1C(=S)N2CCCC2c2c1nc(-c1cccc(OC)c1)c(C#N)c2N1CCOCC1,C24H27N5O2S,449.188546104,3.7271800000000033,0,6,64.86,4
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)N(C)[C@@H](CCCNC(N)=N)C(=O)N(C)[C@@H](Cc1c[nH]c3ccccc13)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N2)[C@@H](C)O)[C@@H](C)CC,C78H115N23O16S2,1693.8333565999994,-3.176760000000005,20,21,580.9699999999999,20
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc12,C20H15N3O2,329.11642672,4.057400000000001,3,4,70.23,4
COc1ccc(OC[C@@H]2CC[C@H]3CN(CCN3C2)c2nc(N)n3nc(nc3n2)-c2ccco2)cc1,C24H28N8O3,476.22843675600006,2.3497000000000003,1,11,120.07000000000001,6
CN1CCC(CC1)NC(=O)c1ccc(cc1)-c1ccc(cc1C)-n1c2c(ccc1=O)cnc1ccc(cc21)-c1cnc2ccccc2c1,C41H35N5O2,629.27907536,7.553520000000008,1,6,80.12,5
CC(C)n1cc2OC3(CCN(CC3)C(=O)c3cc(C)c4[nH]nc(C)c4c3)CC(=O)c2n1,C23H27N5O3,421.21138972400007,3.5973400000000026,1,6,93.11,2
Fc1ccc(C(=O)NC(=O)Nc2ccc3CCCNc3c2)c(Cl)c1,C17H15ClFN3O2,347.08368262,3.799100000000002,3,3,70.23,2
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1c(F)ccc(F)c1F,C19H18F4N6O2,438.142736696,1.4684200000000003,1,7,96.94000000000001,3
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,C22H24BrFN4O2,474.1066663280001,5.004200000000005,1,6,59.51,6
C(COc1nc(nc2CCCCc12)-c1ccccc1)CN1CCCCC1,C22H29N3O,351.231062548,4.277200000000003,0,4,38.25000000000001,6
O[C@@H]1CCN(C1)c1ncc(cc1-c1[nH]ncc1F)C(=O)Nc1ccc(OC(F)(F)Cl)cc1,C20H17ClF3N5O3,467.097201744,3.602000000000001,3,6,103.36999999999999,6
CC(C)(C)CNC(=O)COc1cccc(c1)-c1nc2COCc2c(Nc2ccc(cc2)-c2cn[nH]c2)n1,C28H30N6O3,498.23793882000007,4.848600000000003,3,7,114.05,8
C[C@H]1CCCN1C(=O)c1nc(sc1-c1cnc(N[C@@H]2CCCC2(F)F)cc1C(F)(F)F)C(=O)NCC(C)(C)O,C25H30F5N5O3S,575.1989519200001,4.948800000000005,3,7,107.45,7
CC(C)n1nc(-c2noc(C3CC3)c2-c2ccccn2)c2c(N)ncc(Cl)c12,C20H19ClN6O,394.1308869080001,4.842200000000003,1,7,95.65,4
OS(=O)(=O)C(C(=O)Nc1cnc2ccccc2c1)c1ccccc1,C17H14N2O4S,342.067427928,2.8024000000000004,2,4,96.36,4
NS(=O)(=O)c1ccc(cc1)-n1nnnc1-c1ccc(cc1)C(F)(F)F,C14H10F3N5O2S,369.05073022,1.9955,1,6,103.76,3
COCCOc1nc(-c2cccc(c2)C(F)(F)F)n(n1)-c1ccc(NC(=O)CCl)cc1,C20H18ClF3N4O3,454.101952776,4.155600000000002,1,6,78.27000000000001,8
Cc1c(C)c(O)c(C=CCCC#CCCCC#CCO)c(C)c1O,C21H26O3,326.18819469199997,3.9858600000000037,3,3,60.69,5
O[C@@H](CNC(=O)c1ccnc(NC2CCCC2)c1)CN1CCc2ccccc2C1,C23H30N4O2,394.2368762,2.5850999999999997,3,5,77.49,7
CCNCC(=O)N1N=C(CC1c1ccccc1)c1cc2ccccc2oc1=O,C22H21N3O3,375.15829153199996,3.0802000000000014,1,5,74.91,5
CC1CN(CCO1)C1CN(C1)c1cnc2ccc(nc2n1)-c1ccc2oc(N)nc2c1,C22H23N7O2,417.19132297600004,2.3244999999999996,1,9,106.43,3
CC(Cc1cccc(OC(=O)N(C)C2CCCCC2)c1)N(C)CC#C,C21H30N2O2,342.2307282,3.9459000000000035,0,3,32.78,6
NC(=O)C(=C\c1ccc2cn[nH]c2c1)\C#N,C11H8N4O,212.069810876,0.9551799999999999,2,3,95.56,2
CCCCCCCCCN[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC,C16H33NO5,319.23587315599997,0.16740000000000071,5,6,102.18,10
CO[C@@H]1C[C@@H]2CC[C@H](C1)N2c1ccc(cn1)-c1cc(cn2ncc(C#N)c12)-c1cnn(C)c1,C25H25N7O,439.2120584200001,3.8146800000000027,0,8,84.26999999999998,4
CC(C)COC(=O)[C@@H](Cn1cncn1)NC(=O)c1ccc(cc1)-c1ccccc1F,C22H23FN4O3,410.175418816,3.0820000000000007,1,6,86.11000000000001,8
CCCCCc1cc(O)cc(OCCCCCCCCCCCCNC2CC2)c1,C26H45NO2,403.34502968000004,7.156700000000008,2,3,41.49,19
Nc1c2CCCCc2nc2cccc(N3CCN(CCCCc4c[nH]c5ccccc45)CC3)c12,C29H35N5,453.28924612000003,5.322000000000005,2,4,61.18,6
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CC[C@H](C)[C@H]1C(=O)Nc1cc(C)nn1-c1ccccc1,C28H40N6O3,508.31618914,3.0292200000000014,3,6,108.36000000000001,8
CNC(=O)c1cccc(Nc2ncnc(n2)N2CC(C2)Oc2cc(Cl)ccc2Cl)c1,C20H18Cl2N6O2,444.0868291759999,3.5492000000000017,2,7,92.27,6
OCCSC1=C(SCCO)C(=O)c2ccccc2C1=O,C14H14O4S2,310.033350928,1.7282,2,6,74.6,6
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCCC2)-c2nnc(CC(C)(C)C(O)=O)o2)c(F)c1C(F)F)C(F)(F)F,C27H30F6N4O5S2,668.15618138,6.9420000000000055,2,8,135.28000000000003,12
C(N=Nc1nc2ccccc2s1)c1ccc2OCOc2c1,C15H11N3O2S,297.057197592,4.308900000000001,0,6,56.07000000000001,3
FC(F)(F)c1cccc(Nc2ncnc3ccc(cc23)-c2cncs2)c1,C18H11F3N4S,372.06565201200004,5.5157000000000025,1,5,50.7,3
OC(=O)CCc1c([nH]c2cc(ccc12)-c1ccccc1)C(O)=O,C18H15NO4,309.10010796,3.550300000000001,3,2,90.38999999999999,5
CC(C)(C)OC(=O)CN1CCc2ccc(cc2C1=O)-c1nc(NC2CCOCC2)ncc1Cl,C24H29ClN4O4,472.1877330880001,3.7279000000000027,1,7,93.65,5
CCO\N=C\c1c(cc(C)c2NC(C)(C)[C@H](O)[C@@H](C)c12)-c1cccc2cc[nH]c12,C24H29N3O2,391.22597716800004,5.1822200000000045,3,4,69.63999999999999,4
Cc1ccc(Cc2cc[n+](C)c(COc3ccc(C)cc3)c2)cc1,C22H24NO+,318.18524080809,4.297740000000004,0,1,13.11,5
Cc1ccc(cc1C)-c1ccc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2)cc1,C23H20N2O4S,420.11437812,4.127640000000001,3,4,95.5,3
CN1C(N)=N[C@](C1=O)(c1ccc(OC(F)F)cc1)c1cccc(c1)C#CCCF,C21H18F3N3O2,401.13511147599996,3.0294000000000016,1,4,67.92,5
C[C@]1(CCC(F)(F)C(N)=N1)c1cc(NC(=O)c2cnc(OCF)cn2)ccc1F,C18H17F4N5O2,411.13183766400005,3.175300000000001,2,6,102.49,5
CSc1ccc(\C=C\c2ccc3cccc(O)c3n2)cc1,C18H15NOS,293.08743510000005,4.8327000000000035,1,3,33.120000000000005,3
CC1CCN(CC1)c1nc(C)nc2sc(C(=O)Nc3cc(F)ccc3C)c(C)c12,C22H25FN4OS,412.17331064,5.244260000000005,1,5,58.120000000000005,3
CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc2c(N)ncnc12,C18H21IN6O2S,512.0491429120001,3.2811000000000003,2,9,100.11,7
CCOc1cc2c(n[nH]c2cc1-c1cnn(CC(C)C)c1)-c1cccc(c1)S(N)(=O)=O,C22H25N5O3S,439.16781066000004,3.7955000000000014,2,6,115.88999999999999,7
CC(NC(=O)c1c(N)nn2cccnc12)c1cc(Cl)c2cncn2c1N1CCOCC1,C20H21ClN8O2,440.14759959200006,1.9401999999999997,2,9,115.08,4
Fc1ccc(cc1)[C@@H]1CCNC[C@H]1COc1ccc2OCOc2c1,C19H20FNO3,329.14272171999994,3.326500000000002,1,4,39.72,4
CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCC(C)(CC2)NC(C)=O)cc1,C28H38N8O2,518.3117724560001,3.134100000000001,2,8,98.10999999999999,6
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13,C26H21N3O4,439.15320615200005,3.474400000000002,3,6,88.65,1
CC(C)[C@H](NC(=O)c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(Cl)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)c1nc2ccccc2o1,C36H38ClN5O8S,735.2129618560001,4.369000000000003,3,9,184.84999999999997,12
CCOc1cc(ccc1OC(C)C)C(Nc1ccc2c(N)nccc2c1)C(=O)NCc1cccc(c1)N(C)C(C)=O,C32H37N5O4,555.2845546640001,5.455200000000004,3,7,118.81,11
CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN1CCC=CC1)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](C)N)[C@H](C)O)[C@H](C)O)[C@H](C)O)C(=O)N[C@@H](C)C(O)=O,C99H178N36O28,2319.3611290559993,-14.736289999999967,39,35,1070.6299999999999,81
ONC(=O)CCCCCCC(=O)Nc1ccccc1,C14H20N2O3,264.1473925,2.4711,3,3,78.43,8
CC(=O)Nc1ccc(cc1)C(=O)Nc1cccc(c1)-c1cnc2ccccc2n1,C23H18N4O2,382.14297581600005,4.507500000000002,2,4,83.98,4
CC(C)[C@@H]1CN(CCN1c1nc2ccccc2s1)c1ccc(F)c(c1)S(C)(=O)=O,C21H24FN3O2S2,433.1293972279999,4.190100000000004,0,6,53.51,4
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NC(=O)Nc3ccc(F)cc3)ncnc12,C19H20FN7O5,445.15099496000005,0.364699999999999,5,9,163.51999999999998,5
CN(C)C(=O)N1CCCC[C@H]1c1nc(-c2ccc(cc2)C(=O)Nc2ccccn2)c2c(nccn12)C(F)(F)F,C27H26F3N7O2,537.2100077320001,5.271000000000005,1,6,95.73,4
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@@H]4CCOC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,C43H46ClN7O7S,839.2867954919999,8.022200000000009,3,11,172.03,12
CC(C)CN1CCC(F)(CC1)C(=O)Nc1cc2cc(ccc2cn1)-n1nccn1,C21H25FN6O,396.2073876400001,3.214100000000001,1,6,75.94,5
Cc1c(Nc2nc3ccccc3s2)cc(Cl)cc1OC1CCN(CC1)C(=O)CC(C(F)(F)F)C(F)(F)F,C24H22ClF6N3O2S,565.102544944,7.502420000000005,1,5,54.46000000000001,6
CCS(=O)(=O)N1CCN(CC1)c1nc(nc(n1)-n1c(nc2c(OC)cccc12)C(F)F)N1CCOCC1,C22H28F2N8O4S,538.192228816,1.4649999999999999,0,11,118.81,7
Clc1ccc(cc1)-c1ccc(o1)C(=O)N1CCN(Cc2ccc(OC3CCNCC3)c(Cl)c2)CC1,C27H29Cl2N3O3,513.158597148,5.3422000000000045,1,5,57.95,6
Cc1cc(-c2cncs2)c2cccc(OCc3c(Cl)cncc3Cl)c2n1,C19H13Cl2N3OS,401.01563839600004,5.947520000000003,0,5,47.900000000000006,4
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,C18H19NOS,297.11873522800005,4.630900000000003,1,3,21.259999999999998,6
Cc1ccc(cc1)C1CCN(Cc2ccc3OCC(=O)Nc3c2)CC1,C21H24N2O2,336.183778008,3.7055200000000026,1,3,41.57,3
C(Oc1ccc(CN2CCCCC2)cc1)c1ccc(CN2CCCCC2)cc1,C25H34N2O,378.267113708,5.237400000000005,0,3,15.71,7
OC(=O)CCc1cc(-c2cc(cc(c2)C(F)(F)F)C(F)(F)F)n(n1)-c1ccc(Cl)cc1,C20H13ClF6N2O2,462.0569746560001,6.247500000000003,1,3,55.12,5
Cc1cc(Oc2ccccc2)cc2n(Cc3nc[nH]n3)c(CO)cc12,C19H18N4O2,334.142975816,3.4007200000000006,2,5,75.96000000000001,5
OC(=O)c1ccn[nH]1,C4H4N2O2,112.027277368,0.10789999999999988,2,2,65.97999999999999,1
COc1ccccc1Nc1ccc2c(c1)nc(CSC1CCOCC1)[nH]c2=O,C21H23N3O3S,397.146012596,4.087500000000003,2,6,76.24,6
Cc1n[nH]c(C#N)c1C(=O)Nc1ccc2[nH]nc(-c3ccoc3)c2c1,C17H12N6O2,332.10217362399993,2.9784000000000006,3,5,123.38999999999999,3
Nc1nc(N)c(CC(=O)Nc2ccc(nc2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)c(=O)[nH]1,C17H19N7O7,433.1345959479999,-1.4416999999999982,7,9,243.47999999999996,9
COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)N(C)C(=O)CN3CCN(C)CC3)c3ccccc3)C(=O)Nc2c1,C31H33N5O4,539.253254536,3.6159000000000026,2,7,94.22,7
CC(C)n1nc(c2cc(ccc12)N1CCNCC1)S(=O)(=O)c1cccc2ccccc12,C24H26N4O2S,434.17764707199996,4.012800000000003,1,6,67.23,4
Fc1ccc(nc1)-c1noc(n1)-c1cc(F)cc(c1)C#N,C14H6F2N4O,284.050967252,2.948480000000001,0,5,75.6,2
CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)N[C@@H](C)C#N,C24H28F3N3O3S,495.18034741599996,4.393080000000003,2,5,99.06,9
CC(=O)NCCCc1ccc(Oc2ccc(OC3CCCC3)cn2)cc1,C21H26N2O3,354.194342692,4.264000000000004,1,4,60.45,8
Cc1onc(c1C(=O)n1nnc2ccccc12)-c1ccccc1,C17H12N4O2,304.096025624,3.0832200000000016,0,6,73.81,2
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]1CCCCN(Cc2ccccc2)C1,C25H40N4O2,428.31512652,2.830300000000001,3,4,73.47,8
Cn1cc(cn1)-c1cc(nc2c(F)c(Cc3cnc(nc3)C3CC3)ccc12)C(N)=O,C22H19FN6O,402.16043744800004,3.131500000000001,1,6,99.58000000000001,5
COc1ccc2C[C@@H]3N(C)CCc4cc(OC)c(Oc5c6OCOc6cc6CCN(C)[C@@H](Cc7ccc(Oc1c2)cc7)c56)cc34,C37H38N2O6,606.2729869359999,6.873900000000008,0,8,61.86,2
CC(C)Oc1cc(C)c(cn1)-n1c2ccnc3sc(C(=O)N[C@@H]4CCC[C@@H]4N)c([nH]c1=O)c23,C23H26N6O3S,466.178709692,4.080120000000001,3,7,122.47,5
CN(C)CCCn1c2-c3ccccc3C(=O)c2c2ccccc2c1=O,C21H20N2O2,332.15247787999994,3.164600000000002,0,4,42.31,4
CN(C)C[C@@H]1CCn2cc(C3=C(C(=O)NC3=O)c3cn(CCO1)c1ccccc31)c1ccccc21,C28H28N4O3,468.21614075599996,3.513700000000002,1,6,68.5,2
Nc1ncnc2n([C@@H]3O[C@H](CCCOC(=O)C=C)[C@@H](O)[C@H]3O)c(NCc3ccc(Cl)cc3)nc12,C22H25ClN6O5,488.15749558000005,1.8025999999999995,4,11,157.64,9
Fc1ccc(NC(=O)CCC(=O)Nc2ccc(F)cc2)cc1,C16H14F2N2O2,304.102334128,3.3222000000000014,2,2,58.2,5
COc1c(O)c(C(=O)\C=C\Nc2ccncc2)c(OC)c2ccoc12,C18H16N2O5,340.105921612,3.3591000000000015,2,7,93.82000000000001,6
CC(C)C(=O)Nc1ncc(s1)-c1ccncc1-c1ccccc1Cl,C18H16ClN3OS,357.07026081199996,5.120000000000003,1,4,54.88,4
Cc1cc(C)nc(NC(=S)N2CCN(CC2)c2ccncc2)c1,C17H21N5S,327.151766672,2.6124400000000003,1,4,44.290000000000006,2
[Br-].[Br-].C(CCC[n+]1cc2ccccc2c2ccccc12)CC[n+]1cc2ccccc2c2ccccc12,C32H30Br2N2,600.07757316,1.143000000000002,0,0,7.76,7
COc1ccc(cc1)N1CCN(CCn2c3nc(N)nc(-c4ccc(C)o4)c3ncc2=O)[C@H](C)C1,C25H29N7O3,475.233187788,2.556420000000001,1,10,115.53999999999999,6
CC(C)CN1CCc2c(ccc3[nH]ccc23)C1c1ccc(\C=C\C(O)=O)cc1,C24H26N2O2,374.19942807199993,4.869200000000004,2,2,56.330000000000005,5
CC(=O)NCCN1CCN(CC1)c1ncnc2cc(sc12)C(N)=O,C15H20N6O2S,348.13684488,0.048300000000001675,2,7,104.45000000000002,5
Oc1cccc2ccc(nc12)C1SCC(=O)N1c1cccc(F)c1,C18H13FN2O2S,340.06817687600005,3.858100000000002,1,4,53.43000000000001,2
Cc1cccc(C)c1NC(=O)c1sccc1SCc1cccc(c1)C(F)(F)F,C21H18F3NOS2,421.078190856,6.928340000000005,1,3,29.1,5
CC(NC(=O)c1cc(OC[C@H]2CCOC2)cc(c1)-c1ncc(C)s1)c1ncc(Cl)cc1F,C23H23ClFN3O3S,475.1132684960001,5.2123200000000045,1,6,73.34,7
COc1ccccc1CN[C@H]1C2CCN(CC2)[C@H]1c1ccccc1,C21H26N2O,322.20451345199996,3.620300000000003,1,3,24.5,5
CCC(C)c1ccc(cc1)N(C(C(=O)NC1CCCC1)c1cccnc1)C(=O)c1ccco1,C27H31N3O3,445.23654185199996,5.635000000000005,1,4,75.44,8
C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N1CCC[C@H]1C(O)=O,C17H22N2O4S,350.13002818399997,1.1078,3,4,86.71000000000001,6
CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)C(\C)=C/C)C(C)=C2[C@@H]3O[C@H]4N=C(C)O[C@@]4(C)[C@@]3(O)[C@H](C[C@](C)(OC(C)=O)[C@@H]12)OC(=O)CCC,C36H53NO11,675.3618615160001,5.183700000000005,1,12,156.25,13
CN(CC1=CC[C@H]2C[C@@H]1C2(C)C)Cc1ccc(cc1)-c1cccc(c1)C(F)(F)F,C25H28F3N,399.21738455599996,6.796600000000006,0,1,3.24,5
CN(C)C\C=C\C(=O)Nc1ccc(cc1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1,C31H28ClN7O2,565.1993008160001,6.330500000000004,4,6,115.03999999999999,9
Cn1c2ncc(cc2n(Cc2cncc(Cl)c2)c1=O)-c1cccc(F)c1F,C19H13ClF2N4O,386.074595156,3.776900000000002,0,5,52.71,3
CC(C)(C)c1nnc2ccc(Sc3ccc(F)cc3F)cn12,C16H15F2N3S,319.09547492,4.4562000000000035,0,4,30.19,2
NS(=O)(=O)c1cc(C(=O)N2CCOCC2)c(Sc2ccccc2)cc1Cl,C17H17ClN2O4S2,412.031826704,2.6110000000000007,1,5,89.7,4
OC(COc1ccccc1)CN1CCC(CC1)c1ccc(Cc2ccc(F)cc2)cc1,C27H30FNO2,419.22605742,5.035800000000005,1,3,32.7,8
CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3N(CCc3cc2OC)C(=O)CN(C)C)nc2[nH]ccc12,C27H29FN8O3,532.234665008,3.403100000000002,4,8,127.50999999999999,8
CN1C(C(C(C)=O)=C(C)N(C1=O)c1cccc(c1)C(F)(F)F)c1ccc(cc1C(=O)N1CCC1)C#N,C26H23F3N4O3,496.17222525600005,4.899080000000006,0,4,84.72,4
CCN(C1CCN(CCC(Cn2c(O)c(Cc3c[nH]c4ccccc34)[nH]c2=O)c2cccc(Cl)c2)CC1)C(=O)OCc1ccccc1,C37H42ClN5O4,655.2925325040001,6.904500000000008,3,6,106.58999999999999,12
CN(C(=O)Cc1ccc(cc1)-c1ccccc1)c1nc(C)c(s1)S(N)(=O)=O,C19H19N3O3S2,401.086783468,2.971420000000001,1,5,93.35999999999999,5
CC(C)c1ccc(CN2CCN(CC2c2ccccc2)c2cccc(c2)S(C)(=O)=O)cn1,C26H31N3O2S,449.21369823199996,4.672000000000004,0,5,53.510000000000005,6
CCN(CC)c1ccc(NC(=O)c2c(CCN3CCCCC3=O)onc2-c2c(Cl)cccc2Cl)cc1,C27H30Cl2N4O3,528.16949618,6.301900000000006,1,5,78.68,9
Cc1ccnc(NCC2CCN(CC2)c2ccc(CC(NC(=O)c3c(C)cc(C)cc3C)C(O)=O)cc2)c1,C31H38N4O3,514.2943910759999,5.069480000000004,3,5,94.56,9
CC(C)C(N(Cc1ccccc1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)NO,C16H17F9N2O4S,504.076532004,3.7741000000000025,2,4,86.71000000000001,9
CC(C)c1noc(n1)-c1ncn-2c1[C@@H]1CCCN1C(=O)c1cc(ccc-21)C#C,C21H19N5O2,373.153874848,3.317700000000002,0,6,77.05000000000001,2
Clc1c(Cl)c(NS(=O)(=O)c2ccccc2)c(Cl)c(Cl)c1NS(=O)(=O)c1ccccc1,C18H12Cl4N2O4S2,523.899259584,5.9018000000000015,2,4,92.34,6
CN(c1ccccc1CNc1nc(cc2[nH]nc(C(N)=O)c12)-c1cc(F)c(O)cc1C1CC1)S(C)(=O)=O,C25H25FN6O4S,524.1642024999999,3.453800000000001,4,7,154.3,8
Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,C22H26ClN7O2S,487.15572175200003,3.3135400000000015,3,9,106.50999999999999,7
Cc1ncc(nc1CN1CC2(CC2)OC1=O)-c1cccc(c1)C(C)(F)F,C19H19F2N3O2,359.144533288,4.0485200000000034,0,4,55.32,4
OC(=O)C(=O)CC(=O)c1cccc(NS(=O)(=O)c2cc(Cl)cc(Cl)c2)c1,C16H11Cl2NO6S,414.96841343200003,3.0207000000000015,2,5,117.60999999999999,7
C\C(CN1CCN(C[C@@H]2ON=C3[C@H]2COc2cc(OC(=O)C4CC4)ccc32)CC1)=C/c1ccccc1,C29H33N3O4,487.247106536,3.8346000000000027,0,7,63.6,7
Cc1cc(N2CCc3cc(Br)ccc3C2)c2ccccc2n1,C19H17BrN2,352.05751064400005,4.868420000000004,0,2,16.130000000000003,1
CCn1cnc(c1)-c1cc2nccc(Oc3ccc(NC(=O)CC(=O)Nc4ccccc4OC)cc3F)c2s1,C28H24FN5O4S,545.153303468,6.087000000000003,2,8,107.36999999999999,9
Cc1ccccc1CNC(=O)[C@H]1N(CSC1(C)C)C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N)c1Cl,C31H35ClN4O4S,594.2067542799999,3.929120000000001,4,6,124.76,9
