SMILES,Formula,Peso Molecular,LogP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds,pIC50,Molecular weight
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCN2CCOCC2)C(=O)N(CCN2CCOCC2)[C@@H]1Cc1ccccc1,C31H44N4O5,,1.3328000000000033,2,7,88.95,10,0,552.331170508
CCC(O)CN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CC(O)CC)C1=O,C27H38N2O5,,2.2101999999999995,4,5,104.47,10,0,470.27807231599996
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCC2CCNCC2)C(=O)N(CCC2CCNCC2)[C@@H]1Cc1ccccc1,C33H48N4O3,,3.4478000000000026,4,5,88.07000000000001,10,0,548.3726413960001
CC(=O)NCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCNC(C)=O)C1=O,C27H36N4O5,,0.9406000000000001,4,5,122.21000000000001,10,0,496.268570252
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCNC(=O)Cc2ccccn2)C(=O)N(CCNC(=O)Cc2ccccn2)[C@@H]1Cc1ccccc1,C37H42N6O5,,2.1762000000000015,4,7,147.99,14,0,650.3216684440001
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCn2ccnc2)C(=O)N(CCCCCn2ccnc2)[C@@H]1Cc1ccccc1,C35H46N6O3,,4.802400000000005,2,7,99.64999999999999,16,0,598.3631393320001
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCN2CCOCC2)C(=O)N(CCCCCN2CCOCC2)[C@@H]1Cc1ccccc1,C37H56N4O5,,3.6734000000000036,2,7,88.95,16,0,636.4250708919999
CC(C)(C)C(O)CN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CC(O)C(C)(C)C)C1=O,C31H46N2O5,,3.482400000000003,4,5,104.47,8,0,526.340672572
OCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCO)C1=O,C23H30N2O5,,0.6529999999999998,4,5,104.47,8,0,414.21547205999997
OCc1ccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3ccc(CO)cc3)C2=O)cc1,C35H38N2O5,,4.0534000000000034,4,5,104.47,10,0,566.278072316
Nc1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(N)c3)C2=O)c1,C33H36N4O3,,4.233200000000004,4,5,116.04999999999998,8,0,536.2787410120001
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3ccccc3c2)C(=O)N(Cc2ccc3ccccc3c2)[C@@H]1Cc1ccccc1,C41H38N2O3,,7.375200000000008,2,3,64.01,8,0,606.2882430760001
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)C(=O)Nc2nccs2)C(=O)N(Cc2cccc(c2)C(=O)Nc2nccs2)[C@@H]1Cc1ccccc1,C41H38N6O5S2,,6.486400000000007,4,9,147.99,12,0,758.2345103160001
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)C(=O)Nc2nc3ccccc3[nH]2)C(=O)N(Cc2cccc(c2)C(=O)Nc2nc3ccccc3[nH]2)[C@@H]1Cc1ccccc1,C49H44N8O5,,7.326000000000007,6,7,179.56999999999996,12,0,824.343466508
NC(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(N)=O)C2=O)c1,C35H36N4O5,,3.2666000000000013,4,5,150.19,10,0,592.268570252
CNC(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(=O)NC)C2=O)c1,C37H40N4O5,,3.788000000000002,4,5,122.21000000000001,10,0,620.29987038
CCNC(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(=O)NCC)C2=O)c1,C39H44N4O5,,4.5682000000000045,4,5,122.21000000000001,12,0,648.3311705079999
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)C(=O)Nc2ccccn2)C(=O)N(Cc2cccc(c2)C(=O)Nc2ccccn2)[C@@H]1Cc1ccccc1,C45H42N6O5,,6.363400000000006,4,7,147.99,12,0,746.321668444
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)C(=O)Nc2ncc[nH]2)C(=O)N(Cc2cccc(c2)C(=O)Nc2ncc[nH]2)[C@@H]1Cc1ccccc1,C41H40N8O5,,5.019600000000003,6,7,179.56999999999996,12,0,724.31216638
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3[nH]ncc3c2)C(=O)N(Cc2ccc3[nH]ncc3c2)[C@@H]1Cc1ccccc1,C35H34N6O3,,4.821400000000003,4,5,121.36999999999999,8,0,586.2692389480001
ONC(=N)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(=N)NO)C2=O)c1,C35H38N6O5,,3.6771400000000014,8,7,176.23,10,0,622.290368316
Cc1nc(CN2CCN(CC2)c2c(Cl)cnc3[nH]c(nc23)-c2cn(C)nc2C)no1,C19H22ClN9O,,2.3338400000000004,1,9,104.79,4,0,427.1635840040001
O[C@@H]1[C@@H](CCc2ccccc2)N(Cc2ccc3[nH]ncc3c2)C(=O)N(Cc2ccc3[nH]ncc3c2)[C@@H]1Cc1ccccc1,C35H34N6O2,,5.8506000000000045,3,4,101.14,9,0,570.2743243280001
O=C1CCCC2=C1C1(CCS(=O)(=O)C1)N=C(Nc1nc3ccccc3o1)N2,C18H18N4O4S,,1.7632999999999999,2,8,113.66,1,0,386.104876056
O[C@H]1[C@@H](Cc2ccccc2)NC(=O)N(Cc2ccc3[nH]ncc3c2)[C@H](Cc2ccccc2)[C@@H]1O,C27H28N4O3,,3.032500000000002,4,4,101.48,6,0,456.21614075599996
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3[nH]ncc3c2)C(=O)N(Cc2cccc(c2)C(O)=O)[C@@H]1Cc1ccccc1,C35H34N4O5,,4.6433000000000035,4,5,129.98999999999998,9,0,590.252920188
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3[nH]ncc3c2)C(=O)N(Cc2cccc(O)c2)[C@@H]1Cc1ccccc1,C34H34N4O4,,4.650700000000003,4,5,112.91999999999999,8,0,562.258005568
OCCc1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3ccc4[nH]ncc4c3)C2=O)c1,C36H38N4O4,,4.479900000000004,4,5,112.92000000000002,10,0,590.2893056960002
COC(=O)Cc1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3ccc4[nH]ncc4c3)C2=O)c1,C37H38N4O5,,4.660600000000004,3,6,118.99000000000001,10,0,618.2842203160001
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(C=O)c2)C(=O)N(Cc2cccc(C=O)c2)[C@@H]1Cc1ccccc1,C35H34N2O5,,4.693800000000005,2,5,98.15,10,0,562.246772188
CC(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(C)=O)C2=O)c1,C37H38N2O5,,5.4740000000000055,2,5,98.15,10,0,590.2780723160001
CCC(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(=O)CC)C2=O)c1,C39H42N2O5,,6.254200000000007,2,5,98.15,12,0,618.309372444
CCCC(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(=O)CCC)C2=O)c1,C41H46N2O5,,7.03440000000001,2,5,98.15,14,0,646.340672572
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)C(=O)C(F)(F)F)C(=O)N(Cc2cccc(c2)C(=O)C(F)(F)F)[C@@H]1Cc1ccccc1,C37H32F6N2O5,,6.558800000000006,2,5,98.15,10,0,698.221541444
CC(C)(C)C(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(=O)C(C)(C)C)C2=O)c1,C43H50N2O5,,7.526400000000011,2,5,98.15,10,0,674.3719727
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(CN=O)c2)C(=O)N(Cc2cccc(CN=O)c2)[C@@H]1Cc1ccccc1,C35H36N4O5,,5.601600000000006,2,7,122.86999999999998,12,0,592.2685702519999
CC(N=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(C)N=O)C2=O)c1,C37H40N4O5,,6.723600000000008,2,7,122.87,12,0,620.29987038
CCC(N=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(CC)N=O)C2=O)c1,C39H44N4O5,,7.503800000000009,2,7,122.87,14,0,648.3311705079999
CCCC(N=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(CCC)N=O)C2=O)c1,C41H48N4O5,,8.284000000000008,2,7,122.87,16,0,676.3624706359999
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)C(N=O)C(F)(F)F)C(=O)N(Cc2cccc(c2)C(N=O)C(F)(F)F)[C@@H]1Cc1ccccc1,C37H34F6N4O5,,7.808400000000009,2,7,122.86999999999998,12,0,728.2433395080001
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)-c2cc[nH]n2)C(=O)N(Cc2cccc(c2)-c2cc[nH]n2)[C@@H]1Cc1ccccc1,C39H38N6O3,,5.849000000000005,4,5,121.36999999999999,10,0,638.3005390760002
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)-c2cn[nH]c2)C(=O)N(Cc2cccc(c2)-c2cn[nH]c2)[C@@H]1Cc1ccccc1,C39H38N6O3,,5.849000000000005,4,5,121.36999999999998,10,0,638.3005390760002
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)-c2ncc[nH]2)C(=O)N(Cc2cccc(c2)-c2ncc[nH]2)[C@@H]1Cc1ccccc1,C39H38N6O3,,5.849000000000005,4,5,121.36999999999998,10,0,638.3005390760002
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)-c2c[nH]cn2)C(=O)N(Cc2cccc(c2)-c2c[nH]cn2)[C@@H]1Cc1ccccc1,C39H38N6O3,,5.849000000000005,4,5,121.36999999999999,10,0,638.3005390760002
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)-c2c[nH]nn2)C(=O)N(Cc2cccc(c2)-c2c[nH]nn2)[C@@H]1Cc1ccccc1,C37H36N8O3,,4.639000000000003,4,7,147.14999999999998,10,0,640.2910370120002
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)-c2nnc[nH]2)C(=O)N(Cc2cccc(c2)-c2nnc[nH]2)[C@@H]1Cc1ccccc1,C37H36N8O3,,4.639000000000003,4,7,147.15,10,0,640.2910370120002
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)-c2nnn[nH]2)C(=O)N(Cc2cccc(c2)-c2nnn[nH]2)[C@@H]1Cc1ccccc1,C35H34N10O3,,3.429000000000001,4,9,172.92999999999998,10,0,642.2815349480003
OCc1ccc(CN2[C@H](Cc3ccccc3)[C@H](O)CN(Cc3ccccc3)N(Cc3ccc(CO)cc3)C2=O)cc1,C34H37N3O4,,4.4984000000000055,3,5,87.48000000000002,10,0,551.278406664
OCc1ccc(CN2[C@H](Cc3ccccc3)[C@H](O)CN(Cc3ccoc3)N(Cc3ccc(CO)cc3)C2=O)cc1,C32H35N3O5,,4.091400000000004,3,6,100.62,10,0,541.2576712199999
O[C@@H]1CN(Cc2ccccc2)N(Cc2ccccc2)C(=O)N(Cc2ccccc2)[C@@H]1Cc1ccccc1,C32H33N3O2,,5.513800000000006,1,3,47.02,8,0,491.25727729600004
O[C@@H]1CN(Cc2ccccc2)N(Cc2ccc(O)cc2)C(=O)N(Cc2ccc(O)cc2)[C@@H]1Cc1ccccc1,C32H33N3O4,,4.925000000000004,3,5,87.47999999999999,8,0,523.2471065359999
COc1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)CN(Cc3ccccc3)N(Cc3cccc(OC)c3)C2=O)c1,C34H37N3O4,,5.531000000000006,1,5,65.48000000000002,10,0,551.278406664
COc1cc(CN2[C@H](Cc3ccccc3)[C@H](O)CN(Cc3ccccc3)N(Cc3ccc(O)c(OC)c3)C2=O)ccc1O,C34H37N3O6,,4.942200000000007,3,7,105.94000000000001,10,0,583.268235904
COc1cc(CN2[C@H](Cc3ccccc3)[C@H](O)CN(Cc3ccccc3)N(CC3CC3)C2=O)ccc1O,C30H35N3O4,,4.437800000000005,2,5,76.48,9,0,501.2627566
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,C43H52N4O7,,5.704300000000004,5,7,155.08999999999997,18,0,736.3836000040001
CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C,C44H58N8O6,,3.6856000000000027,6,8,189.12,19,0,794.447931576
CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C,C44H58N8O6,,3.6856000000000027,6,8,189.12,19,0,794.447931576
CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C,C44H58N8O6,,3.6856000000000027,6,8,189.12,19,0,794.447931576
CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@H](C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C)Cc1ccccc1,C44H58N8O5,,4.714800000000006,5,7,168.89,19,0,778.453016956
CC(C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(C)=O)C(C)C,C31H51N5O5,,2.309700000000002,5,6,139.87,15,0,573.389019732
CCOC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(=O)OCC)C(C)C,C33H55N5O7,,3.529700000000002,5,8,158.32999999999998,17,0,633.4101491
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(OC)cc1,C29H40N2O8S,,3.1918000000000015,2,8,123.63000000000001,13,0,576.2505372399999
COCCOC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(=O)OCCOC)C(C)C,C35H59N5O9,,2.7827000000000046,5,10,176.78999999999996,21,0,693.4312784680001
COCCOCCOC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(=O)OCCOCCOC)C(C)C,C39H67N5O11,,2.815900000000008,5,12,195.24999999999997,27,0,781.4837079640001
COC(=O)N[C@@H](C(C)C)C(=O)NN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)CC1CCCCC1,C38H51N7O7,,2.5911000000000035,6,9,205.07999999999998,17,0,717.384996972
CCOC(=O)N[C@@H](C(C)C)C(=O)NN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)CC1CCCCC1,C32H53N5O7,,3.139600000000004,5,8,158.32999999999998,16,0,619.394499036
COCCOC(=O)N[C@@H](C(C)C)C(=O)NN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)CC1CCCCC1,C33H55N5O8,,2.7661000000000042,5,9,167.55999999999997,18,0,649.4050637199999
CCOC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(=O)OC)C(C)C,C32H53N5O7,,3.1396000000000015,5,8,158.32999999999998,16,0,619.3944990360001
CCOC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(=O)OCCOC)C(C)C,C34H57N5O8,,3.156200000000003,5,9,167.55999999999997,19,0,663.4207137840001
COCCOC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(=O)OC)C(C)C,C33H55N5O8,,2.7661000000000042,5,9,167.55999999999997,18,0,649.40506372
CCOC(=O)N[C@@H](C(C)C)C(=O)NN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCCOC)C(C)C)CC1CCCCC1,C34H57N5O8,,3.1562000000000054,5,9,167.55999999999997,19,0,663.420713784
COC(=O)N[C@@H](C(C)C)C(=O)NN(CC(C)C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,C35H47N7O7,,1.666800000000005,6,9,205.07999999999998,17,0,677.3536968439998
COC(=O)N[C@@H](C(C)C)C(=O)NN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)Cc1ccc(OC)cc1,C39H47N7O8,,2.219600000000005,6,10,214.30999999999997,18,0,741.348611464
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)CC1CCCCC1,C44H55N7O7,,4.161500000000005,6,9,205.07999999999998,19,0,793.4162971
CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,C41H51N7O7,,3.237200000000006,6,9,205.07999999999996,19,0,753.3849969720001
COc1ccc(CN(C[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)c2ccc3ccccc3n2)NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C)cc1,C45H51N7O8,,3.7900000000000054,6,10,214.30999999999997,20,0,817.379911592
CCOC(=O)N[C@@H](C(C)C)C(=O)NN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)CC1CCCCC1,C39H53N7O7,,2.9812000000000056,6,9,205.07999999999998,18,0,731.400647036
CN(Cc1ccc(s1)C(=O)N[C@@H](CC(O)=O)C(=O)CSCc1ccccc1Cl)Cc1ccc(O)c(c1)C(O)=O,C27H27ClN2O7S2,,4.512900000000005,4,8,144.24,14,0,590.094820884
OC(=O)C[C@H](NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)cc1)C=O,C19H18N2O9S,,0.3408999999999998,5,7,187.16999999999996,10,0,450.0733011559999
OC(=O)C[C@H](NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)nc1)C=O,C18H17N3O9S,,-0.2641000000000002,5,8,200.05999999999995,10,0,451.06855012399996
OC(=O)C[C@H](NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)nc1)C(=O)CSCc1ccccc1Cl,C26H24ClN3O9S2,,2.6929000000000007,5,9,200.05999999999995,14,0,621.064249028
OC(=O)C[C@H](NC(=O)c1cnc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)nc1)C(=O)CSCc1ccccc1Cl,C25H23ClN4O9S2,,2.0879000000000003,5,10,212.95,14,0,622.0594979959999
OC(=O)C[C@H](NC(=O)c1cnc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)s1)C(=O)CSCc1ccccc1Cl,C24H22ClN3O9S3,,2.7544000000000004,5,10,200.05999999999997,14,0,627.0206699639999
OC(=O)C[C@H](NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)s1)C=O,C17H16N2O9S2,,0.40240000000000015,5,8,187.16999999999996,10,0,456.0297220919999
OC(=O)C[C@H](NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)s1)C(=O)CSCc1ccccc1Cl,C25H23ClN2O9S3,,3.3594000000000017,5,9,187.16999999999996,14,0,626.0254209959999
Cc1cc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)sc1C(=O)N[C@@H](CC(O)=O)C(=O)CSCc1ccccc1Cl,C26H25ClN2O9S3,,3.6678200000000025,5,9,187.17,14,0,640.0410710599999
OC(=O)C[C@H](NC(=O)c1cnc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)cn1)C=O,C17H16N4O9S,,-0.8691,5,9,212.95,10,0,452.0637990919999
OC(=O)C[C@H](NC(=O)c1cnc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)cn1)C(=O)CSCc1ccccc1Cl,C25H23ClN4O9S2,,2.0879000000000003,5,10,212.95,14,0,622.0594979959999
OC(=O)C[C@H](NC(=O)c1cnc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)s1)C=O,C16H15N3O9S2,,-0.20260000000000083,5,9,200.05999999999997,10,0,457.02497105999987
OC(=O)C[C@H](NC(=O)c1cc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)on1)C=O,C16H15N3O10S,,-0.6711000000000005,5,9,213.19999999999993,10,0,441.04781467999993
OC(=O)C[C@H](NC(=O)c1cc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)on1)C(=O)CSCc1ccccc1Cl,C24H22ClN3O10S2,,2.2859,5,10,213.19999999999993,14,0,611.0435135839999
OC(=O)C[C@H](NC(=O)c1csc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)c1)C=O,C17H16N2O9S2,,0.4023999999999997,5,8,187.16999999999996,10,0,456.0297220919999
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(CO)cc1,C29H40N2O8S,,2.6755000000000004,3,8,134.63,13,0,576.2505372399999
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc2OCOc2c1,C29H38N2O9S,,2.911900000000001,2,9,132.86,12,0,590.2298017959998
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc2ncsc2c1,C29H37N3O7S2,,3.792900000000002,2,9,127.29,12,0,603.2072925239999
CCC(CC)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,C29H41N3O7S,,3.1555,3,8,140.42000000000002,13,0,575.2665216519999
CCC(CC)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(OC)cc1,C30H42N2O8S,,3.581900000000002,2,8,123.63000000000001,14,0,590.2661873039999
CCC(CC)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(CO)cc1,C30H42N2O8S,,3.0656000000000008,3,8,134.63,14,0,590.2661873039999
CCC(CC)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc2OCOc2c1,C30H40N2O9S,,3.3020000000000014,2,9,132.86,13,0,604.2454518599999
CCC(CC)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc2ncsc2c1,C30H39N3O7S2,,4.1830000000000025,2,9,127.29,13,0,617.2229425879999
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,C27H37N3O7S,,2.3753,3,8,140.42000000000002,11,0,547.2352215239999
OC(=O)C[C@H](NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)s1)C(=O)c1ncc(o1)-c1c(Cl)cccc1Cl,C26H19Cl2N3O10S2,,4.048200000000002,5,10,213.19999999999993,12,0,666.9888911679999
COc1cccc2nc(oc12)C(=O)[C@H](CC(O)=O)NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)s1,C25H21N3O11S2,,2.2361999999999993,5,11,222.42999999999995,12,0,603.0617504920001
OC(=O)C[C@H](NC(=O)c1ccc(CNS(=O)(=O)c2ccccc2)s1)C(=O)CSCc1ccccc1Cl,C24H23ClN2O6S3,,3.9556000000000022,3,7,129.64,13,0,566.0406771359999
OC(=O)C[C@H](NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)cc2)s1)C(=O)CSCc1ccccc1Cl,C24H23ClN2O7S3,,3.661200000000002,4,8,149.86999999999998,13,0,582.0355917559998
OC(=O)C[C@H](NC(=O)c1ccc(CNS(=O)(=O)c2cccc(c2)C(O)=O)s1)C(=O)CSCc1ccccc1Cl,C25H23ClN2O8S3,,3.653800000000002,4,8,166.93999999999997,14,0,610.030506376
OC(=O)C[C@H](NC(=O)c1ccc(CNS(=O)(=O)c2cccc(c2)-c2nc(=O)o[nH]2)s1)C(=O)CSCc1ccccc1Cl,C26H23ClN4O8S3,,3.2989000000000006,4,10,188.53,14,0,650.0366543759999
CN(Cc1ccc(s1)C(=O)N[C@@H](CC(O)=O)C(=O)CSCc1ccccc1Cl)S(=O)(=O)c1ccc(O)c(c1)C(O)=O,C26H25ClN2O9S3,,3.7016000000000018,4,9,178.37999999999997,14,0,640.04107106
